NOMBRE,EQUIPAMIENTO,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,DISTRITO,LATITUD,LONGITUD
Instalación Deportiva Municipal Básica Urbis,1 Campo de fútbol (césped artifical),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=201778c178391110VgnVCM2000000c205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,117,MORATALAZ,40.41116588362631,-3.6420705862194342
Instalación Deportiva Municipal Básica Valdebebas,2 Pistas polideportivas. Rocódromo.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92a34c60dca88810VgnVCM2000001f4a900aRCRD,JOSE ANTONIO FERNANDEZ ORDOÑEZ,CALLE,25,HORTALEZA,40.491562982872125,-3.609344241196309
Instalación Deportiva Municipal Básica Valdebernardo,2 Pistas de baloncesto2 Pistas de fútbol sala1 Pista de petanca4 Pistas de padell1 Pista de tenis4 mesas para tenis de mesa1 Pista de frontón3 Pistas de frontenis.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96d33331bca51110VgnVCM1000000b205a0aRCRD,CORDEL DE PAVONES,CALLE,9,VICALVARO,40.40033980287463,-3.618411260519516
Instalación Deportiva Municipal Básica Valdelasierra,1 Pista de fútbol-sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ecd923c4df0110VgnVCM1000000b205a0aRCRD,VALDELASIERRA,CALLE,7,ARGANZUELA,40.39791145116776,-3.705800425076079
Instalación Deportiva Municipal Básica Valderriba,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31663e25c8a51110VgnVCM1000000b205a0aRCRD,GRAN VIA DEL ESTE,AVENIDA,14,VICALVARO,40.40124935583484,-3.5979267062108398
Instalación Deportiva Municipal Básica Valderromán,1 Pista de baloncesto  1 Pista de fútbol sala  Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=433a7dff2c201110VgnVCM1000000b205a0aRCRD,VALDERROMAN,CALLE,22,MONCLOA-ARAVACA,40.47081288448664,-3.721768680723159
Instalación Deportiva Municipal Básica Valdetorres,Pista polideportiva.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48cb553e30f61110VgnVCM1000000b205a0aRCRD,VALDETORRES DE JARAMA,CALLE,29,HORTALEZA,40.47058975661767,-3.643627109650829
Instalación Deportiva Municipal Básica Valdeyeros,Campo de fútbol (césped artificial). Pista de fútbol 7 (césped artificial). Pista polideportiva.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=372b15a3f1391110VgnVCM2000000c205a0aRCRD,ROSALIA DE CASTRO,CALLE,77,FUENCARRAL-EL PARDO,40.48387386747736,-3.73068678732996
Instalación Deportiva Municipal Básica Valle Inclán,1 Pista de fútbol sala1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=789cd59375322110VgnVCM1000000b205a0aRCRD,VALLE INCLÁN,CALLE,,LATINA,40.37843087041222,-3.773851914617546
Instalación Deportiva Municipal Básica Vereda de Ganapanes,2 Campos de fútbol 11(césped artificial). Pista de fútbol sala (césped artificial). 2 tenis de mesa. Campo de minipitch.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac236f24b291110VgnVCM2000000c205a0aRCRD,BECERREA,CALLE,4,FUENCARRAL-EL PARDO,40.47131740905896,-3.7130564782441233
Instalación Deportiva Municipal Básica Via Lusitana,2 Campos de fútbol2 Pistas de baloncesto1 Pista de hockey patines,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2389d2c08ae71110VgnVCM1000000b205a0aRCRD,VIA LUSITANA,CALLE,19,CARABANCHEL,40.37751706497499,-3.7286883543217897
Instalación Deportiva Municipal Básica Villa de Pons - Avenida de San Luis,Pista de baloncesto cubierta. 2 Tenis de mesa.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11609b5eec2b5110VgnVCM1000000b205a0aRCRD,SAN LUIS,AVENIDA,23,HORTALEZA,40.47152762204448,-3.654689432548898
Instalación Deportiva Municipal Básica Villabona,1 Pista polideportiva,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53422414d35e1110VgnVCM1000000b205a0aRCRD,VILLABONA,CALLE,4,USERA,40.36884826418275,-3.7145784474448007
Instalación Deportiva Municipal Básica Villalonso,1 Pista de fútbol sala.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a31cc28c3971110VgnVCM1000000b205a0aRCRD,VILLALONSO,CALLE,8,VILLAVERDE,40.34963625511252,-3.7079934408457023
Instalación Deportiva Municipal Básica Virgen de la Estrella,1 Pista de Baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6a360206d201110VgnVCM1000000b205a0aRCRD,VIRGEN DE LA ESTRELLA,PLAZUELA,1,RETIRO,40.408549764339305,-3.668127133397626
Instalación Deportiva Municipal Básica Virgen del Cortijo - A.D. Oña Sanchinarro,1 Campo de Fútbol 11 césped artificial,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e713da191f61110VgnVCM1000000b205a0aRCRD,OÑA,CALLE,18,HORTALEZA,40.4896891338737,-3.662689114816123
Instalación Deportiva Municipal Básica Vital Aza,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9edd9c02f6d91110VgnVCM1000000b205a0aRCRD,VITAL AZA,CALLE,,CIUDAD LINEAL,40.43077285384415,-3.644721019010737
Instalación Deportiva Municipal Básica Yeserías I,1 Pista de frontón corto y campo de chito,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ece124827ee0110VgnVCM1000000b205a0aRCRD,YESERIAS,PASEO,1,ARGANZUELA,40.40060409154897,-3.712719914790534
Instalación Deportiva Municipal Básica Zazuar,Pista de baloncesto,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bd14584cff41110VgnVCM1000000b205a0aRCRD,ZAZUAR,CALLE,1,VILLA DE VALLECAS,40.38257934400676,-3.6054546139177392
Instalación Deportiva Municipal Básica de Ribadeo y Verín,Pista de baloncesto. Pista de fútbol-sala.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b72a40a4a8915310VgnVCM2000000c205a0aRCRD,INTERIORES ENTRE PLAZA RIBADEO,PLAZAS,1,FUENCARRAL-EL PARDO,40.47758381895994,-3.7107514580551744
Instalación Deportiva Municipal Básica del Poblado Dirigido (Olesa de Montserrat),2 Pista de baloncesto1 Pista de Fútbol-Sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=505e9e6f97915310VgnVCM2000000c205a0aRCRD,CARDENAL HERRERA ORIA,AVENIDA,108,FUENCARRAL-EL PARDO,40.49063911016057,-3.694227756362352
Instalación Deportiva Municipal Básica paseo de la Vaguada,3 Pistas de bolos y petanca. 3 Pistas de chito.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d64224cd835310VgnVCM2000000c205a0aRCRD,VAGUADA,PASEO,13,FUENCARRAL-EL PARDO,40.48016602497203,-3.711297805142757
Instalación Deportiva Municipal Básica poblado de Santa Ana,2 pistas de fútbol-sala. Pista de baloncesto. Instalación para deportes sobre ruedas. Pista de baloncesto 3x3.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9e99d98fc2b610VgnVCM1000001d4a900aRCRD,Braille,CALLE,15,FUENCARRAL-EL PARDO,40.49452475361937,-3.694665369930073
Instalación Deportiva Municipal Canal de Remo Puente de la Princesa,Hangar para guardar botes y una zona de vestuarios y duchas para deportistas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18d51afbd1031410VgnVCM2000000c205a0aRCRD,SUR DEL PUENTE DE LA PRINCESA,PASARELA,,DISTRITO,40.38826046424135,-3.697263762189049
Instalación Deportiva Municipal Embajadores M-30,1 Pista Fútbol-Sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aefe124827ee0110VgnVCM1000000b205a0aRCRD,PUERTO DE LA CRUZ VERDE,CALLE,29,ARGANZUELA,40.38418473435094,-3.685817452497564
Instalación Deportiva Municipal Nave de Terneras,1 Pista de Petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f0115e85d533310VgnVCM1000000b205a0aRCRD,CHOPERA,PASEO,10,ARGANZUELA,40.3933877847248,-3.698565632659468
Instalación Deportiva Municipal Parque Calle Vado,1 Pista de futbol sala1 Pista de baloncesto,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13fb8bbd894e1110VgnVCM1000000b205a0aRCRD,ANTONIO LOPEZ C/V CALLE VADO,CALLE,189,USERA,40.38577014172646,-3.696401590634661
Instalación Deportiva Municipal Parque Lineal del Manzanares - Victoriano González,1 Campo de fútbol 11 de tierra 1 Campo fútbol 11 de césped artificial 1 Campo de fútbol 7 de tierra 1 Circuito vida 2 Pistas polideportivas,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e8195356cd96210VgnVCM2000000c205a0aRCRD,EMBAJADORES,CALLE,324,USERA,40.37383457446904,-3.6826926059178593
Instalación Deportiva Municipal Puente de Praga,7 pistas de pádel y 1 de tenis,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c053959bdd984310VgnVCM1000000b205a0aRCRD,MANZANARES,AVENIDA,176,CARABANCHEL,40.39522836906418,-3.707009644057296
Instalación Deportiva Municipal Pádel  Marqués de Monistrol,6 Pistas de Padel,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a507007ddcb21410VgnVCM1000000b205a0aRCRD,RIBERA DEL MANZANARES,CALLE,1,MONCLOA-ARAVACA,40.42217047822115,-3.7244049640242287
Instalación Deportiva Municipal Rocódromo 'Roc 30',Escuela de escalada deportiva.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa670286ac984310VgnVCM1000000b205a0aRCRD,MANZANARES,AVENIDA,108,CARABANCHEL,40.39927267070148,-3.718824070151145
Instalación deportiva municipal básica Campo de Fútbol Gabriel Fernández,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30c1b3e42751c010VgnVCM2000000c205a0aRCRD,CUART DE POBLET,CALLE,6,LATINA,40.3971864119324,-3.751839960227982
Parque Lineal UZI 0.06 Arroyofresno,Pista de baloncesto.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f25099d98fc2b610VgnVCM1000001d4a900aRCRD,MARIA DE MAEZTU,CALLE,1,FUENCARRAL-EL PARDO,40.487146568534655,-3.73286267010944
Pista de Patinaje Paco de Lucía,Pista de patinaje.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9ff99d98fc2b610VgnVCM1000001d4a900aRCRD,PACO DE LUCIA,AUDITORIO,,DISTRITO,40.38527831238433,-3.764155221627044
Pista de petanca Centro de Mayores La Vaguada,2 Pistas de petanca.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e12099d98fc2b610VgnVCM1000001d4a900aRCRD,MONFORTE DE LEMOS,AVENIDA,36,FUENCARRAL-EL PARDO,40.47903297218874,-3.708264188659831
