PK,NOMBRE,HORARIO,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD
6005852,Parque de los Llanos,Abierto las 24 horas.,Zonas infantiles Instalaciones deportivas,"Metro: Canillas (línea 4). Bus: 73 , 112 , 120 , 122 , 153.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffe8e938b9cde210VgnVCM1000000b205a0aRCRD,DIONISIO INCA YUPANQUI,CALLE,V,8.0,MADRID,MADRID,28043.0,PIOVERA,HORTALEZA,446748.0,4479185.0,40.46162113234909,-3.6281020785174873
5995181,Parque de los Tilos,,Zonas infantiles,"Bus: 70 y 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=882f89d3589be210VgnVCM2000000c205a0aRCRD,NICOLAS SALMERON,CALLE,V,1.0,MADRID,MADRID,28017.0,PUEBLO NUEVO,CIUDAD LINEAL,446145.0,4474809.0,40.422169759145554,-3.634854896175826
5965331,Parque del Bronce,,Zonas infantiles,"Bus: 62, 88 y 148  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a2c32cd2f33e210VgnVCM1000000b205a0aRCRD,BRONCE,CALLE,V,5.0,MADRID,MADRID,28045.0,LEGAZPI,ARGANZUELA,441645.0,4471324.0,40.3904716361612,-3.6875778883164583
5980782,Parque del Espinillo,,Zonas infantiles Petanca Circuito deportivo,"Metro: Ciudad de los Ángeles (línea 3) Bus: 23, 130  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db6da4833767e210VgnVCM2000000c205a0aRCRD,UNANIMIDAD,CALLE,V,23.0,MADRID,MADRID,28041.0,LOS ROSALES,VILLAVERDE,441812.0,4468074.0,40.36119652692384,-3.6853017812008
5963461,Parque del Museo del Prado,,No especificado,"Metro: Atocha (línea 1). Bus: 10 , 14 , 27 , 34 , 37 , 45 , 59 , 141. RENFE: Atocha RENFE.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3047ee4002e2e210VgnVCM2000000c205a0aRCRD,PRADO,PASEO,V,11.0,MADRID,MADRID,28014.0,LOS JERONIMOS,RETIRO,441248.0,4473911.0,40.41374876020892,-3.692493983073695
5982119,Parque del Oeste,,Zonas infantiles Zonas de mayores Instalaciones deportivas Auditorios Teleférico de Rosales,"Metro: Moncloa (línea 3 y 6) , Plaza de España (línea 2, 3 y 10) y Príncipe Pío (línea 6 y 10) Bus: 21, 46, 74, 160, 161, A Cercanías: Príncipe Pío   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a57899a90c7e210VgnVCM2000000c205a0aRCRD,CAMOENS Y VALERO,PASEO,V,4.0,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,438237.0,4475938.0,40.43179642724134,-3.728163489657703
5998633,Parque del Pueblo del Pardo,,Zonas infantiles Restaurante,"Bus: 601  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=857ccca4fb3ce210VgnVCM1000000b205a0aRCRD,GUARDIA,AVENIDA,V,4.0,MADRID,MADRID,28048.0,EL PARDO,FUENCARRAL-EL PARDO,434317.0,4485608.0,40.5186002228516,-3.775378753356757
6448176,Pinar Santa Eugenia,,No especificado,"Bus: 14, 58 RENFE: Santa Eugenia  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64998aea9c297310VgnVCM1000000b205a0aRCRD,CERRO DE ALMODOVAR,CALLE,V,1.0,MADRID,MADRID,28031.0,CASCO H.VICALVARO,VICALVARO,448620.0,4470797.0,40.38619069883104,-3.605345456872275
10966448,Plaza Mayor de Barajas,,No especificado,"Metro: Línea 8 (Barajas)  Bus: 101  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee9654348a62b610VgnVCM2000001f4a900aRCRD,MAYOR DE BARAJAS,PLAZA,V,1.0,MADRID,MADRID,28042.0,CASCO H.BARAJAS,BARAJAS,451000.0,4480474.0,40.4735113714068,-3.57805132010274
10966289,Plaza de Murillo,,No especificado,"Metro: línea 1 (Atocha)  Bus: 10,14, 27, 34, 37, 45  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=36508ebbc762b610VgnVCM1000001d4a900aRCRD,MURILLO,PLAZA,V,1.0,MADRID,MADRID,28014.0,LOS JERONIMOS,RETIRO,441287.0,4473817.0,40.41290521872114,-3.692004931820884
10984411,Plaza de la Lealtad,,No especificado,"Metro: línea 1 (Atocha), línea 2 (Banco de España) Bus: 10, 14,27,34,37,45  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e429c2d91fcb610VgnVCM1000001d4a900aRCRD,PLAZA DE LA LEALTAD,JARDINES,T,63.42713567839196,MADRID,MADRID,28014.0,,RETIRO,441171.0,4474258.0,40.41687551533723,-3.6934169057776662
7642234,Quinta de Torre Arias,"Horario de apertura de martes a domingo (lunes cerrado, excepto festivos):  Del 1 de octubre al 31 de marzo de 10,00 a 17,30 horas. Del 1 de abril al 30 de septiembre de 08,00 a 20,30 horas.",No especificado,"Metro: Torre Arias (línea 5) Bus: 104, 77, 140, 153.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84c7277160d88410VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,V,551.0,MADRID,MADRID,28027.0,EL SALVADOR,SAN BLAS-CANILLEJAS,447570.0,4477155.0,40.44338594570844,-3.618251375165413
6030568,Quinta de la Fuente del Berro,Del 1 de octubre al 31 de marzo de 6:30 a 22 horas. Del 1 de abril al 30 de septiembre de 6:30 a 24 horas.,No especificado,"Metro: O'Donnell (linea 6) Autobuses: 2, 56, 69, 71, 143, 15, 28  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38d83bba7834f210VgnVCM2000000c205a0aRCRD,ENRIQUE D'ALMONTE,CALLE,V,1.0,MADRID,MADRID,28028.0,FUENTE DEL BERRO,SALAMANCA,443759.0,4474815.0,40.42299730556785,-3.662521363003179
6024739,Rosaleda de Madrid. Parque del Oeste,De 1 de noviembre a 1 de marzo: de 10:00 a 18:00 horas  De 1 de marzo a 15 de abril: de 10:00 a 19:00 horas De 16 de abril a 15 de septiembre: de 10:00 a 21:00 horas De 16 de septiembre a 31 de octubre: de 10:00 a 19:00 horas Los días de la celebración del Concurso Internacional de Rosas Nuevas Villa de Madrid permanecerá cerrada hasta las 15:00 horas.  Entrada gratuita,No especificado,"Transporte más próximo Bus: 41, 46, 75   También puedes acceder desde metro:   Arg&amp;uuml;elles   Príncipe Pío",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fca4db4e702f210VgnVCM2000000c205a0aRCRD,ROSALEDA,CALLE,V,1.0,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,438729.0,4475328.0,40.42633204176242,-3.722298777408928
6028228,Vivero Estufas de El Retiro,Invierno de 7 a 23 horas. El acceso al público está gestionado a través de visitas guiadas en grupos organizados.,No especificado,"Metro: Atocha (línea 1), Ibiza (línea 9) Bus: 26, 63 , 152, C1, C2  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=00be21c051f2f210VgnVCM2000000c205a0aRCRD,ANGEL CAIDO,GLORIETA,V,4.0,MADRID,MADRID,28009.0,LOS JERONIMOS,RETIRO,442107.0,4473478.0,40.409899256936335,-3.682330548795712
6028009,Vivero de la Casa de Campo,Invierno de 8 a 15 horas Verano de 7 a 14 horas  El acceso al público está gestionado a través de visitas guiadas en grupos organizados.,No especificado,"Metro: Príncipe Pío (líneas 6 y 10 y ramal), Lago (línea 10)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=735fc1076ce2f210VgnVCM2000000c205a0aRCRD,AZUL,PASEO,V,2.0,MADRID,MADRID,28011.0,CASA DE CAMPO,MONCLOA-ARAVACA,438182.0,4474613.0,40.41984158690351,-3.7286969080235455
6028007,Vivero municipal de Migas Calientes,De 8 a 15 horas.,No especificado,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=478dce6b78d2f210VgnVCM1000000b205a0aRCRD,M-30,AUTOVIA,T,2200.0,MADRID,MADRID,28040.0,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437249.0,4477453.0,40.445355536117184,-3.7399742609916697
6126515,Zona verde C/ Fresnedillas,,Zona de juegos infantiles Área de juegos para mayores Zonas de lectura Zona canina,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f14f301932811310VgnVCM1000000b205a0aRCRD,FRESNEDILLAS,CALLE,V,1.0,MADRID,MADRID,28035.0,FUENTELARREINA,FUENCARRAL-EL PARDO,437021.0,4480996.0,40.47726387147517,-3.743002516228519
6007791,Área Forestal de Tres Cantos,,No especificado,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e50dc39b9dde210VgnVCM2000000c205a0aRCRD,M-607,CARRETERA,T,2100.0,MADRID,MADRID,28049.0,EL PARDO,FUENCARRAL-EL PARDO,440299.0,4492636.0,40.582362517713584,-3.7054314643264954
